Daily Change Average,Total Volume,Volatility
-0.007682631806196355,10192745092,1.9928582434265072
0.06682423188046968,11769605302,1.9909600184434613
0.05174872181372626,11998290438,2.1389730725762384
0.06784279623362739,11748031478,2.048226562943581
0.14064454188708023,13891640909,2.1069315950378313
