Daily Change Average,Total Volume,Volatility
0.0817960939862852,24365132049,1.9263163025830057
0.04011403252680563,27190799952,1.8392930185087186
0.06644146445140076,28141243380,1.865662989856625
-0.018549602720734013,27948574973,1.8699256761589926
-0.07096874383859553,29209704468,1.8038374673955409
