level_0,index,1. open,2. high,3. low,4. close,5. volume,Month,Day,Year,Company,daily change
1382,2017-11-14,178.13,178.97,177.18,178.07,9465112,November,Tuesday,2017,FB,-0.003915645801868418
1381,2017-11-13,177.5,179.04,177.3,178.77,9431449,November,Monday,2017,FB,0.001737083940378809
1380,2017-11-10,178.35,179.1,177.96,178.46,10933405,November,Friday,2017,FB,-0.004684885666480777
1379,2017-11-09,178.31,179.4,177.09,179.3,12460345,November,Thursday,2017,FB,-0.001447983960792999
1378,2017-11-08,179.79,180.35,179.11,179.56,10494149,November,Wednesday,2017,FB,-0.0038280166435506117
1377,2017-11-07,180.5,180.75,178.96,180.25,12679885,November,Tuesday,2017,FB,0.00044402508741750847
1376,2017-11-06,178.56,180.45,178.31,180.17,13065077,November,Monday,2017,FB,0.006986362620165438
1375,2017-11-03,179.29,179.86,176.71,178.92,17572587,November,Friday,2017,FB,0.0
1374,2017-11-02,180.63,181.94,177.34,178.92,35119841,November,Thursday,2017,FB,-0.02047519982481117
1373,2017-11-01,182.36,182.9,180.57,182.66,28922959,November,Wednesday,2017,FB,0.014439631234033069
1372,2017-10-31,180.57,180.8,178.94,180.06,19766043,October,Tuesday,2017,FB,0.0010563184522154763
1371,2017-10-30,179.26,180.69,177.61,179.87,24179258,October,Monday,2017,FB,0.011187317292556832
1370,2017-10-27,174.15,178.21,173.9,177.88,29867490,October,Friday,2017,FB,0.04248959737443592
1369,2017-10-26,171.38,172.29,170.39,170.63,10932929,October,Thursday,2017,FB,0.00017584994138335953
1368,2017-10-25,171.9,172.25,168.89,170.6,15095603,October,Wednesday,2017,FB,-0.0069848661233994
1367,2017-10-24,172.3,173.24,171.5,171.8,11629341,October,Tuesday,2017,FB,0.0030945291060898053
1366,2017-10-23,175.2,175.34,171.25,171.27,13622072,October,Monday,2017,FB,-0.02120242313407235
1365,2017-10-20,175.5,175.88,174.63,174.98,11861307,October,Friday,2017,FB,0.0024060494958752718
1364,2017-10-19,174.93,176.03,172.63,174.56,13602869,October,Thursday,2017,FB,-0.008350849287053336
1363,2017-10-18,176.65,176.74,175.75,176.03,12655492,October,Wednesday,2017,FB,-0.00045426154108234914
1362,2017-10-17,174.71,176.13,174.36,176.11,15381990,October,Tuesday,2017,FB,0.009110703644281477
1361,2017-10-16,174.49,175.0,174.06,174.52,11225293,October,Monday,2017,FB,0.004489467019684592
1360,2017-10-13,173.45,174.65,173.2,173.74,13305724,October,Friday,2017,FB,0.006896551724137917
1359,2017-10-12,172.61,173.85,172.29,172.55,10312488,October,Thursday,2017,FB,-0.001099918953340267
1358,2017-10-11,171.95,172.78,171.4,172.74,11023310,October,Wednesday,2017,FB,0.006702022262369635
1357,2017-10-10,173.0,173.2,170.8,171.59,11231234,October,Tuesday,2017,FB,-0.00527536231884056
1356,2017-10-09,172.7,174.88,172.0,172.5,14472612,October,Monday,2017,FB,0.0015676711374325626
1355,2017-10-06,170.25,172.37,169.75,172.23,12670089,October,Friday,2017,FB,0.005781359495444876
1354,2017-10-05,169.18,171.31,168.6,171.24,14013869,October,Thursday,2017,FB,0.01674385464909169
1353,2017-10-04,169.83,170.67,168.29,168.42,11829323,October,Wednesday,2017,FB,-0.009060955518945752
1352,2017-10-03,169.3,170.73,169.2,169.96,8054219,October,Tuesday,2017,FB,0.0028913672036349155
1351,2017-10-02,171.39,171.87,168.75,169.47,13104304,October,Monday,2017,FB,-0.008193363375665744
1350,2017-09-29,168.83,171.66,168.81,170.87,15114619,September,Friday,2017,FB,0.012682984650032685
1349,2017-09-28,167.94,169.07,167.16,168.73,12084865,September,Thursday,2017,FB,0.006261927480915928
1348,2017-09-27,165.9,168.34,165.57,167.68,18963276,September,Wednesday,2017,FB,0.02113147798550636
1347,2017-09-26,164.5,165.5,162.78,164.21,22866403,September,Tuesday,2017,FB,0.00822742064223002
1346,2017-09-25,169.24,169.3,161.56,162.87,40538994,September,Monday,2017,FB,-0.04497478597396498
1345,2017-09-22,170.21,171.73,169.22,170.54,11835708,September,Friday,2017,FB,-0.003331190462275855
1344,2017-09-21,171.69,172.27,170.01,171.11,11054545,September,Thursday,2017,FB,-0.006156705581692362
1343,2017-09-20,172.5,173.05,170.7,172.17,11899057,September,Wednesday,2017,FB,-0.002028750289821602
1342,2017-09-19,170.62,172.56,170.36,172.52,12911661,September,Tuesday,2017,FB,0.014763837421328271
1341,2017-09-18,171.99,172.07,169.34,170.01,12785437,September,Monday,2017,FB,-0.009496620834304331
1340,2017-09-15,170.88,172.34,170.26,171.64,15468473,September,Friday,2017,FB,0.003977538605521633
1339,2017-09-14,172.26,172.28,170.5,170.96,15496424,September,Thursday,2017,FB,-0.012077434267552749
1338,2017-09-13,173.01,173.17,172.06,173.05,8908633,September,Wednesday,2017,FB,0.0005203515263644972
1337,2017-09-12,173.76,174.0,171.75,172.96,11051768,September,Tuesday,2017,FB,-0.003169846118379246
1336,2017-09-11,172.4,173.89,172.2,173.51,12208441,September,Monday,2017,FB,0.014975138929511569
1335,2017-09-08,173.09,173.49,170.8,170.95,10936358,September,Friday,2017,FB,-0.013047745511229256
1334,2017-09-07,171.94,173.31,170.27,173.21,17922494,September,Thursday,2017,FB,0.006508222441745625
1333,2017-09-06,170.91,172.48,169.57,172.09,13659317,September,Wednesday,2017,FB,0.008024835988753542
1332,2017-09-05,171.27,172.3875,169.55,170.72,13175866,September,Tuesday,2017,FB,-0.007557260783629877
1331,2017-09-01,172.4,172.92,171.31,172.02,11677589,September,Friday,2017,FB,0.0002907483863465219
1330,2017-08-31,170.4,172.15,170.06,171.97,17226465,August,Thursday,2017,FB,0.012064500941619654
1329,2017-08-30,168.17,170.18,167.63,169.92,10850005,August,Wednesday,2017,FB,0.011127640583159631
1328,2017-08-29,165.25,168.43,165.0,168.05,10992617,August,Tuesday,2017,FB,0.004843338914135388
1327,2017-08-28,166.91,167.7,166.33,167.24,8360380,August,Monday,2017,FB,0.0055315055315056285
1326,2017-08-25,167.86,168.38,166.18,166.32,12391910,August,Friday,2017,FB,-0.008465482294026562
1325,2017-08-24,168.88,169.29,166.41,167.74,13552865,August,Thursday,2017,FB,-0.005749510995198855
1324,2017-08-23,168.84,169.36,168.2,168.71,9756817,August,Wednesday,2017,FB,-0.005482197594906734
1323,2017-08-22,168.28,169.87,167.15,169.64,11333260,August,Tuesday,2017,FB,0.011085945881511416
1322,2017-08-21,167.16,168.0,165.82,167.78,11880823,August,Monday,2017,FB,0.002210142763275817
1321,2017-08-18,166.84,168.67,166.21,167.41,14933261,August,Friday,2017,FB,0.0029956263854772035
1320,2017-08-17,169.34,169.86,166.85,166.91,16791591,August,Thursday,2017,FB,-0.018176470588235315
1319,2017-08-16,171.25,171.38,169.24,170.0,15580549,August,Wednesday,2017,FB,-0.005847953216374269
1318,2017-08-15,171.49,171.5,170.01,171.0,8621787,August,Tuesday,2017,FB,0.0014641288433382134
1317,2017-08-14,170.09,171.08,169.29,170.75,12786286,August,Monday,2017,FB,0.015885292717753376
1316,2017-08-11,167.95,168.82,166.85,168.08,13664032,August,Friday,2017,FB,0.004062126642771845
1315,2017-08-10,170.06,170.59,166.85,167.4,20353485,August,Thursday,2017,FB,-0.0220820189274448
1314,2017-08-09,169.98,171.45,169.56,171.18,10597084,August,Wednesday,2017,FB,-0.0002920049056823159
1313,2017-08-08,171.88,173.05,170.62,171.23,13813683,August,Tuesday,2017,FB,-0.0043609722060704735
1312,2017-08-07,169.95,172.06,169.66,171.98,12504157,August,Monday,2017,FB,0.013913453602169468
1311,2017-08-04,168.97,170.06,168.69,169.62,10360774,August,Friday,2017,FB,0.00610949641141231
1310,2017-08-03,169.3,169.7,168.25,168.59,10316246,August,Thursday,2017,FB,-0.00419373892498528
1309,2017-08-02,170.3,170.55,166.91,169.3,17061845,August,Wednesday,2017,FB,-0.003296832685741212
1308,2017-08-01,169.82,170.47,169.05,169.86,14051379,August,Tuesday,2017,FB,0.00360413589364853
1307,2017-07-31,172.0,172.72,168.55,169.25,25157896,July,Monday,2017,FB,-0.01855610321832409
1306,2017-07-28,169.07,173.43,169.05,172.45,24036502,July,Friday,2017,FB,0.011793006336540663
1305,2017-07-27,174.7,175.49,167.5,170.44,68065163,July,Thursday,2017,FB,0.02916490550087545
1304,2017-07-26,166.01,166.01,164.1,165.61,24081060,July,Wednesday,2017,FB,0.00199661181026145
1303,2017-07-25,165.01,165.54,163.86,165.28,15164613,July,Tuesday,2017,FB,-0.004337349397590355
1302,2017-07-24,164.64,166.17,164.31,166.0,16595460,July,Monday,2017,FB,0.009548135984917551
1301,2017-07-21,164.16,165.05,163.75,164.43,14494667,July,Friday,2017,FB,-0.0006077918920561255
1300,2017-07-20,164.8,165.0,162.81,164.53,18293111,July,Thursday,2017,FB,0.0023760204703302964
1299,2017-07-19,163.59,165.7,163.17,164.14,25915988,July,Wednesday,2017,FB,0.007859511236644802
1298,2017-07-18,159.66,163.73,159.42,162.86,23621711,July,Tuesday,2017,FB,0.019595567520190472
1297,2017-07-17,160.25,160.78,158.81,159.73,12567935,July,Monday,2017,FB,-0.0015002813027443214
1296,2017-07-14,160.13,160.32,159.33,159.97,16172560,July,Friday,2017,FB,0.004458118799447496
1295,2017-07-13,158.74,159.78,158.4227,159.26,13839891,July,Thursday,2017,FB,0.002265575833857679
1294,2017-07-12,156.49,159.16,156.2,158.9,22483868,July,Wednesday,2017,FB,0.023378630772203236
1293,2017-07-11,153.37,155.42,152.91,155.27,13208251,July,Tuesday,2017,FB,0.011530944625407229
1292,2017-07-10,151.69,153.98,151.51,153.5,13296447,July,Monday,2017,FB,0.013602746962493412
1291,2017-07-07,149.25,151.99,149.19,151.44,13229352,July,Friday,2017,FB,0.017605160596694026
1290,2017-07-06,149.03,150.04,148.0,148.82,14788811,July,Thursday,2017,FB,-0.010110416389517162
1289,2017-07-05,149.0,150.85,148.13,150.34,14037692,July,Wednesday,2017,FB,0.012868018594623705
1288,2017-07-03,151.72,152.15,147.8,148.43,13860113,July,Monday,2017,FB,-0.01688965425884212
1287,2017-06-30,151.9,151.92,150.06,150.98,14540013,June,Friday,2017,FB,-0.0003972457627118795
1286,2017-06-29,152.28,152.5,148.92,151.04,23771610,June,Thursday,2017,FB,-0.01435656486557046
1285,2017-06-28,150.92,153.47,149.86,153.24,16621566,June,Wednesday,2017,FB,0.017665028556249147
1284,2017-06-27,152.84,153.31,150.39,150.58,19274022,June,Tuesday,2017,FB,-0.01959763005403992
1283,2017-06-26,156.25,156.5,153.2,153.59,17934289,June,Monday,2017,FB,-0.00954407686851093
1282,2017-06-23,152.72,155.2,152.65,155.07,16192249,June,Friday,2017,FB,0.0108865710560625
1281,2017-06-22,153.01,154.55,152.91,153.4,12783958,June,Thursday,2017,FB,-0.00331362484568898
1280,2017-06-21,152.36,154.08,151.88,153.91,14760242,June,Wednesday,2017,FB,0.010903119868637087
1279,2017-06-20,152.88,153.84,152.21,152.25,14557895,June,Tuesday,2017,FB,-0.004055733629881628
1278,2017-06-19,151.71,153.57,151.71,152.87,18678807,June,Monday,2017,FB,0.014803505045140853
1277,2017-06-16,149.59,150.83,148.6,150.64,22169800,June,Friday,2017,FB,0.005607476635513851
1276,2017-06-15,147.67,150.04,146.37,149.8,18877305,June,Thursday,2017,FB,-0.0029950083194674785
1275,2017-06-14,151.26,152.4,149.05,150.25,20552981,June,Wednesday,2017,FB,-0.0028537297584285033
1274,2017-06-13,150.15,151.18,148.9,150.68,20316202,June,Tuesday,2017,FB,0.0150902721638373
1273,2017-06-12,148.17,149.2,144.56,148.44,33238543,June,Monday,2017,FB,-0.007754010695187142
1272,2017-06-09,154.77,155.59,146.61,149.6,35256368,June,Friday,2017,FB,-0.03302953913774167
1271,2017-06-08,154.08,154.73,153.1,154.71,17539521,June,Thursday,2017,FB,0.010384012539184974
1270,2017-06-07,153.27,153.75,152.34,153.12,11822136,June,Wednesday,2017,FB,0.002028663045612213
1269,2017-06-06,153.41,154.52,152.48,152.81,13291727,June,Tuesday,2017,FB,-0.005337499186356788
1268,2017-06-05,153.64,154.71,153.41,153.63,12279871,June,Monday,2017,FB,0.00013019985678003912
1267,2017-06-02,151.85,153.63,151.3,153.61,16787255,June,Friday,2017,FB,0.013726654787830877
1266,2017-06-01,151.75,152.29,150.3,151.53,14459173,June,Thursday,2017,FB,0.00046216822923539667
1265,2017-05-31,152.7,153.35,151.09,151.46,17709427,May,Wednesday,2017,FB,-0.006037537734610759
1264,2017-05-30,151.97,152.9,151.64,152.38,13145329,May,Tuesday,2017,FB,0.0016433313613356995
1263,2017-05-26,152.23,152.25,151.15,152.13,14907827,May,Friday,2017,FB,0.0011187154514345056
1262,2017-05-25,150.3,152.59,149.95,151.96,19780399,May,Thursday,2017,FB,0.012796587576646336
1261,2017-05-24,148.51,150.23,148.42,150.04,17769670,May,Wednesday,2017,FB,0.013304518133315315
1260,2017-05-23,148.52,148.81,147.25,148.07,12665886,May,Tuesday,2017,FB,-0.0011467889908257955
1259,2017-05-22,148.08,148.59,147.69,148.24,12379481,May,Monday,2017,FB,0.0012157233553965069
1258,2017-05-19,148.45,149.39,147.96,148.06,16101229,May,Friday,2017,FB,0.002708925910876376
1257,2017-05-18,144.72,148.15,144.51,147.66,21784326,May,Thursday,2017,FB,0.019399378667587168
1256,2017-05-17,148.0,148.67,144.42,144.85,27908167,May,Wednesday,2017,FB,-0.03291494191480844
1255,2017-05-16,150.11,150.21,149.03,149.78,14420715,May,Tuesday,2017,FB,-0.002729875491044655
1254,2017-05-15,150.17,151.48,149.77,150.19,14909882,May,Monday,2017,FB,-0.0009312845074171145
1253,2017-05-12,150.4,150.46,149.63,150.33,9497040,May,Friday,2017,FB,0.0019328179152227442
1252,2017-05-11,150.31,150.65,149.41,150.04,11623865,May,Thursday,2017,FB,-0.0016634506620533634
1251,2017-05-10,150.23,150.52,148.86,150.29,11653395,May,Wednesday,2017,FB,-0.0012626262626262476
1250,2017-05-09,151.49,152.59,150.21,150.48,17325999,May,Tuesday,2017,FB,-0.0038395339600159695
1249,2017-05-08,150.71,151.08,149.74,151.06,15662472,May,Monday,2017,FB,0.005457933972310924
1248,2017-05-05,151.45,151.63,149.79,150.24,17051519,May,Friday,2017,FB,-0.0040437520715942005
1247,2017-05-04,150.17,151.52,148.72,150.85,36060301,May,Thursday,2017,FB,-0.006258234519104196
1246,2017-05-03,153.6,153.6,151.34,151.8,21755088,May,Wednesday,2017,FB,-0.006414452153423156
1245,2017-05-02,153.34,153.44,151.66,152.78,21255365,May,Tuesday,2017,FB,0.002098911189820236
1244,2017-05-01,151.74,152.57,151.42,152.46,24669159,May,Monday,2017,FB,0.014708818635607374
1243,2017-04-28,149.5,151.53,149.07,150.25,30280373,April,Friday,2017,FB,0.017264725795531562
1242,2017-04-27,146.67,147.75,146.14,147.7,10561420,April,Thursday,2017,FB,0.0077783842794758905
1241,2017-04-26,147.09,147.59,146.09,146.56,11324335,April,Wednesday,2017,FB,0.00047784831729123615
1240,2017-04-25,145.79,147.15,145.79,146.49,17684833,April,Tuesday,2017,FB,0.00701175500103121
1239,2017-04-24,144.96,145.67,144.34,145.47,14397448,April,Monday,2017,FB,0.012458240534521102
1238,2017-04-21,143.9,144.17,142.27,143.68,12382002,April,Friday,2017,FB,-0.0008344923504868188
1237,2017-04-20,142.95,144.25,142.69,143.8,15968164,April,Thursday,2017,FB,0.010754199761017793
1236,2017-04-19,141.35,143.04,141.27,142.27,15563945,April,Wednesday,2017,FB,0.0092934165720772
1235,2017-04-18,141.27,141.91,140.61,140.96,14807472,April,Tuesday,2017,FB,-0.0032527223872152425
1234,2017-04-17,139.76,141.55,139.75,141.42,11519663,April,Monday,2017,FB,0.014563455054164584
1233,2017-04-13,139.62,140.58,139.33,139.39,10965614,April,Thursday,2017,FB,-0.0013612265367533038
1232,2017-04-12,139.72,140.4,139.44,139.58,11612456,April,Wednesday,2017,FB,-0.00242995997712961
1231,2017-04-11,140.8,141.03,138.81,139.92,16638087,April,Tuesday,2017,FB,-0.007941009642654599
1230,2017-04-10,141.0,141.43,140.63,141.04,9039366,April,Monday,2017,FB,0.00184685324619968
1229,2017-04-07,141.2,141.55,140.24,140.78,11811439,April,Friday,2017,FB,-0.0027626266203866715
1228,2017-04-06,142.11,142.22,140.91,141.17,15103426,April,Thursday,2017,FB,-0.0047937962636588425
1227,2017-04-05,142.26,143.44,141.29,141.85,17158059,April,Wednesday,2017,FB,0.0008466803076272105
1226,2017-04-04,141.86,142.09,141.27,141.73,12948599,April,Tuesday,2017,FB,-0.0038656170930560256
1225,2017-04-03,141.93,142.47,140.82,142.28,13563960,April,Monday,2017,FB,0.0016191481872579354
1224,2017-03-31,142.31,142.63,141.89,142.05,11478265,March,Friday,2017,FB,-0.002527912365704552
1223,2017-03-30,142.4,142.95,141.85,142.41,12403997,March,Thursday,2017,FB,-0.0016824395373291909
1222,2017-03-29,141.99,142.86,141.43,142.65,16527574,March,Wednesday,2017,FB,0.0062782167042890425
1221,2017-03-28,140.36,141.95,140.01,141.76,14679436,March,Tuesday,2017,FB,0.010262257696693255
1220,2017-03-27,139.05,140.65,138.77,140.32,12800544,March,Monday,2017,FB,-0.00014251104460602992
1219,2017-03-24,140.08,141.02,139.76,140.34,16664683,March,Friday,2017,FB,0.0058052031821113894
1218,2017-03-23,139.48,140.39,139.09,139.53,13022801,March,Thursday,2017,FB,-0.0004298302170642759
1217,2017-03-22,137.93,139.79,137.6,139.59,17055449,March,Wednesday,2017,FB,0.007797270955165783
1216,2017-03-21,141.15,142.31,138.4,138.51,29894784,March,Tuesday,2017,FB,-0.010218665142203851
1215,2017-03-20,139.71,140.19,139.25,139.94,12099471,March,Monday,2017,FB,0.0007151029748283348
1214,2017-03-17,140.34,140.34,139.7,139.84,20592818,March,Friday,2017,FB,-0.0010715051075077195
1213,2017-03-16,140.2,140.25,139.73,139.99,13612942,March,Thursday,2017,FB,0.001932436301173849
1212,2017-03-15,139.29,140.1,138.49,139.72,19344826,March,Wednesday,2017,FB,0.0028710881424060127
1211,2017-03-14,139.46,139.46,138.52,139.32,12944018,March,Tuesday,2017,FB,-0.002005730659025796
1210,2017-03-13,138.71,139.68,138.67,139.6,10955450,March,Monday,2017,FB,0.00583615534260395
1209,2017-03-10,138.91,139.49,138.22,138.79,16314113,March,Friday,2017,FB,0.003978587962962839
1208,2017-03-09,137.72,138.57,137.4,138.24,15535259,March,Thursday,2017,FB,0.00377577693871631
1207,2017-03-08,137.15,137.99,137.05,137.72,10184514,March,Wednesday,2017,FB,0.0030589949016750725
1206,2017-03-07,137.03,138.37,136.99,137.3,13527132,March,Tuesday,2017,FB,-0.0008732353369231273
1205,2017-03-06,136.88,137.83,136.51,137.42,12748179,March,Monday,2017,FB,0.001822555952467741
1204,2017-03-03,136.63,137.33,136.08,137.17,11160563,March,Friday,2017,FB,0.0029979526177244557
1203,2017-03-02,137.09,137.82,136.31,136.76,12294804,March,Thursday,2017,FB,-0.00480279435307813
1202,2017-03-01,136.47,137.48,136.3,137.42,16257010,March,Wednesday,2017,FB,0.013870444149328578
1201,2017-02-28,136.79,136.81,134.75,135.54,16112092,February,Tuesday,2017,FB,-0.006377831537277359
1200,2017-02-27,135.26,137.18,135.02,136.41,14306668,February,Monday,2017,FB,0.007161842882457169
1199,2017-02-24,134.16,135.62,134.16,135.44,12625742,February,Friday,2017,FB,0.0005910165484632392
1198,2017-02-23,135.89,136.12,134.33,135.36,18422549,February,Thursday,2017,FB,-0.005583308845136577
1197,2017-02-22,133.6,136.79,133.46,136.12,27360092,February,Wednesday,2017,FB,0.017947950942267466
1196,2017-02-21,133.5,133.91,132.9,133.72,14759109,February,Tuesday,2017,FB,0.0014229012206994512
1195,2017-02-17,133.5,134.09,133.17,133.53,12276490,February,Friday,2017,FB,-0.002316198445905576
1194,2017-02-16,133.07,133.87,133.02,133.84,12831092,February,Thursday,2017,FB,0.0029976019184652703
1193,2017-02-15,133.45,133.7,132.66,133.44,13226534,February,Wednesday,2017,FB,-0.003063130369816934
1192,2017-02-14,134.1,134.23,132.55,133.85,14364877,February,Tuesday,2017,FB,-0.001491980604252272
1191,2017-02-13,134.7,134.7,133.7,134.05,13526221,February,Monday,2017,FB,-0.0010432968179446037
1190,2017-02-10,134.1,134.94,133.68,134.19,15061939,February,Friday,2017,FB,0.0003727448933950453
1189,2017-02-09,134.49,134.5,133.31,134.14,16470609,February,Thursday,2017,FB,-0.0004470938897168575
1188,2017-02-08,132.6,134.44,132.44,134.2,22390556,February,Wednesday,2017,FB,0.017900485436893092
1187,2017-02-07,132.24,133.0,131.66,131.84,14596449,February,Tuesday,2017,FB,-0.0016659094351052465
1186,2017-02-06,130.98,132.06,130.3,132.06,17058494,February,Monday,2017,FB,0.00824553366926258
1185,2017-02-03,131.24,132.85,130.76,130.98,24804890,February,Friday,2017,FB,0.00107000917150708
1184,2017-02-02,133.22,135.49,130.4,130.84,54366447,February,Thursday,2017,FB,-0.017938902649553303
1183,2017-02-01,132.25,133.49,130.68,133.23,50139775,February,Wednesday,2017,FB,0.02232965009208101
1182,2017-01-31,130.17,130.66,129.5157,130.32,19790484,January,Tuesday,2017,FB,-0.005038937242327048
1181,2017-01-30,131.58,131.58,129.6,130.98,18956095,January,Monday,2017,FB,-0.009078529278257051
1180,2017-01-27,132.68,132.95,131.08,132.18,19539514,January,Friday,2017,FB,-0.004518752824220472
1179,2017-01-26,131.63,133.14,131.4401,132.78,20020141,January,Thursday,2017,FB,0.009887435351384328
1178,2017-01-25,130.0,131.74,129.77,131.48,18777314,January,Wednesday,2017,FB,0.016309809074746738
1177,2017-01-24,129.38,129.9,128.38,129.37,15162724,January,Tuesday,2017,FB,0.003412704568370416
1176,2017-01-23,127.31,129.25,126.95,128.93,16593563,January,Monday,2017,FB,0.014877204030226703
1175,2017-01-20,128.1,128.48,126.78,127.04,19097223,January,Friday,2017,FB,-0.003998431987455828
1174,2017-01-19,128.23,128.35,127.45,127.55,12195465,January,Thursday,2017,FB,-0.0028924327704815864
1173,2017-01-18,128.41,128.43,126.84,127.92,13145852,January,Wednesday,2017,FB,0.0003910221318526406
1172,2017-01-17,128.04,128.34,127.4,127.87,15294460,January,Tuesday,2017,FB,-0.0036621474209131907
1171,2017-01-13,127.49,129.27,127.37,128.34,24884325,January,Friday,2017,FB,0.013583951982309262
1170,2017-01-12,125.61,126.73,124.8,126.62,18653914,January,Thursday,2017,FB,0.004203346815766525
1169,2017-01-11,124.35,126.12,124.06,126.09,18356523,January,Wednesday,2017,FB,0.013992762364294404
1168,2017-01-10,124.82,125.5,124.28,124.35,17324590,January,Tuesday,2017,FB,-0.004403522818254695
1167,2017-01-09,123.55,125.43,123.04,124.9,22880360,January,Monday,2017,FB,0.012073575885260587
1166,2017-01-06,120.98,123.88,120.03,123.41,28545263,January,Friday,2017,FB,0.022706555067539533
1165,2017-01-05,118.86,120.95,118.3209,120.67,19492150,January,Thursday,2017,FB,0.01668211306765527
1164,2017-01-04,117.55,119.66,117.29,118.69,19630932,January,Wednesday,2017,FB,0.01565976381995549
1163,2017-01-03,116.03,117.84,115.51,116.86,20663912,January,Tuesday,2017,FB,0.015732290308561516
1162,2016-12-30,116.595,116.83,114.7739,115.05,18684106,December,Friday,2016,FB,-0.011173184357541877
1161,2016-12-29,117.0,117.531,116.06,116.35,9934873,December,Thursday,2016,FB,-0.004875128292849875
1160,2016-12-28,118.19,118.25,116.65,116.92,12087377,December,Wednesday,2016,FB,-0.009236505380899951
1159,2016-12-27,116.96,118.68,116.86399999999999,118.01,12051481,December,Tuesday,2016,FB,0.006310224268781522
1158,2016-12-23,117.0,117.56,116.3,117.27,10889985,December,Friday,2016,FB,-0.0011073253833050226
1157,2016-12-22,118.86,118.99,116.93,117.4,16258587,December,Thursday,2016,FB,-0.013776881720430113
1156,2016-12-21,118.92,119.2,118.48,119.04,10767646,December,Wednesday,2016,FB,-0.0004198505332101533
1155,2016-12-20,119.5,119.77,118.8,119.09,13684402,December,Tuesday,2016,FB,-0.0012579671251257251
1154,2016-12-19,119.85,120.36,118.51,119.24,15918146,December,Monday,2016,FB,-0.005255693668140566
1153,2016-12-16,120.9,121.5,119.27,119.87,25324299,December,Friday,2016,FB,-0.005805755992369485
1152,2016-12-15,120.08,122.5,119.63,120.57,20139568,December,Thursday,2016,FB,0.002994759171449958
1151,2016-12-14,120.0,121.69,118.85,120.21,25913095,December,Wednesday,2016,FB,-0.0008311861025684359
