Daily Change Average,Total Volume,Volatility
0.016324909402213365,34074026721,1.5171057921717284
0.10606458111494703,39569452987,1.60671893210503
0.13658705938239402,43511294806,1.7378603901476553
0.03621940260272185,41368386521,1.6805087307322546
0.024977045527438662,40790737146,1.5709954578783127
