,level_0,index,1. open,2. high,3. low,4. close,5. volume,Month,Day,Year,Company,daily change,Date to Num,Month to Num,Volatility
0,8,2017-12-29,111.8700,112.36,111.47,111.5600,866413,December,Friday,2017,BUD,-0.0027710735675337645,5,12,0.007984210998474931
1,9,2017-12-28,111.9900,112.11,110.97,111.2600,837556,December,Thursday,2017,BUD,-0.006518439146352262,4,12,0.010273046769397139
2,10,2017-12-27,112.1300,112.3,111.69,112.1500,938073,December,Wednesday,2017,BUD,0.00017836439846615742,3,12,0.005461545348733095
3,11,2017-12-26,111.5500,112.12,111.3,111.4100,549469,December,Tuesday,2017,BUD,-0.0012550425818018877,2,12,0.007367475292003661
4,12,2017-12-22,111.3600,111.62,111.13,111.5600,987023,December,Friday,2017,BUD,0.0017959770114942784,5,12,0.004409250427427419
5,13,2017-12-21,112.0900,112.5,111.33,111.3500,1129117,December,Thursday,2017,BUD,-0.00660183780890364,4,12,0.010509296685529522
6,14,2017-12-20,112.4800,112.58,111.45,111.6300,1356856,December,Wednesday,2017,BUD,-0.007556899004267501,3,12,0.010139075818752763
7,15,2017-12-19,113.0000,113.08,111.77,111.7800,1405268,December,Tuesday,2017,BUD,-0.01079646017699114,2,12,0.011720497450120805
8,16,2017-12-18,112.0700,112.78,111.36,111.4300,1348872,December,Monday,2017,BUD,-0.005710716516462803,1,12,0.012751436781609211
9,17,2017-12-15,110.3100,110.88,110.07,110.6200,1898084,December,Friday,2017,BUD,0.00281026198894028,5,12,0.007358953393295197
10,18,2017-12-14,110.7700,111.11,110.18,110.5000,1250334,December,Thursday,2017,BUD,-0.0024374830730341792,4,12,0.008440733345434676
11,19,2017-12-13,110.7300,111.09,110.14,110.9100,1588984,December,Wednesday,2017,BUD,0.0016255757247357772,3,12,0.008625385872525902
12,20,2017-12-12,110.5100,111.69,110.451,111.1200,1821545,December,Tuesday,2017,BUD,0.0055198624558863395,2,12,0.011217644023141524
13,21,2017-12-11,111.3600,111.61,111.13,111.4200,1803632,December,Monday,2017,BUD,0.0005387931034482962,1,12,0.004319265724826816
14,22,2017-12-08,111.1100,111.74,110.73,111.6800,1480825,December,Friday,2017,BUD,0.005130051300513072,5,12,0.009121286011017709
15,23,2017-12-07,111.7700,112.08,111.16,111.2600,2227350,December,Thursday,2017,BUD,-0.0045629417553904525,4,12,0.008276358402303003
16,24,2017-12-06,112.2200,113.16,112.0,113.0000,1402473,December,Wednesday,2017,BUD,0.006950632685795768,3,12,0.010357142857142827
17,25,2017-12-05,115.1500,115.49,112.85,112.9700,2386104,December,Tuesday,2017,BUD,-0.01893182805036914,2,12,0.023393885688967664
18,26,2017-12-04,115.0900,115.98,114.93,115.4100,1063943,December,Monday,2017,BUD,0.0027804327048396313,1,12,0.00913599582354474
19,27,2017-12-01,115.0700,115.57,114.39,115.4600,1313546,December,Friday,2017,BUD,0.003389241331363523,5,12,0.010315587026837946
20,28,2017-11-30,116.2200,116.22,114.3,114.4900,2183326,November,Thursday,2017,BUD,-0.01488556186542767,4,11,0.016797900262467205
21,29,2017-11-29,116.8900,117.01,115.63,115.8900,1579946,November,Wednesday,2017,BUD,-0.008555051758063136,3,11,0.011934619043500906
22,30,2017-11-28,118.2400,118.25,117.135,117.4400,1175900,November,Tuesday,2017,BUD,-0.006765899864681979,2,11,0.009518931147820847
23,31,2017-11-27,117.7400,117.86,117.1,117.5100,2067573,November,Monday,2017,BUD,-0.0019534567691522828,1,11,0.0064901793339026915
24,32,2017-11-24,117.2900,117.62,117.01,117.5600,731331,November,Friday,2017,BUD,0.0023019865291158325,5,11,0.0052132296384924314
25,33,2017-11-22,116.6500,116.7,115.19,115.7500,727462,November,Wednesday,2017,BUD,-0.007715387912558986,3,11,0.013108776803542018
26,34,2017-11-21,115.2800,115.74,115.05,115.6200,1300147,November,Tuesday,2017,BUD,0.002949340735600307,2,11,0.0059973924380703845
27,35,2017-11-20,114.7800,115.61,114.71,115.5300,1394058,November,Monday,2017,BUD,0.006534239414532148,1,11,0.007845872199459557
28,36,2017-11-17,114.9300,115.19,114.58,114.9900,1591866,November,Friday,2017,BUD,0.0005220569042024541,5,11,0.00532379123756327
29,37,2017-11-16,115.7800,115.91,114.79,114.9100,2016850,November,Thursday,2017,BUD,-0.007514251166004531,4,11,0.009756947469291665
30,38,2017-11-15,113.7000,114.1,113.45,113.5000,2739179,November,Wednesday,2017,BUD,-0.0017590149516271138,3,11,0.005729396209783971
31,39,2017-11-14,114.8000,115.57,114.41,114.7700,2154140,November,Tuesday,2017,BUD,-0.0002613240418118566,2,11,0.010138973865920782
32,40,2017-11-13,116.9900,118.35,116.91,117.7700,2739495,November,Monday,2017,BUD,0.006667236515941544,1,11,0.012317167051578117
33,41,2017-11-10,117.2400,118.22,116.93,118.1600,1466295,November,Friday,2017,BUD,0.007847151142954638,5,11,0.011032241512015668
34,42,2017-11-09,117.7200,118.42,117.5,118.2000,1262243,November,Thursday,2017,BUD,0.004077471967380258,4,11,0.007829787234042568
35,43,2017-11-08,117.9700,118.59,117.91,118.1500,1811158,November,Wednesday,2017,BUD,0.0015258116470289636,3,11,0.005767110508014646
36,44,2017-11-07,118.6000,119.83,118.47,118.6600,2582210,November,Tuesday,2017,BUD,0.0005059021922428523,2,11,0.011479699501983619
37,45,2017-11-06,121.6600,122.41,120.51,120.5800,1566455,November,Monday,2017,BUD,-0.008877198750616459,1,11,0.015766326445938027
38,46,2017-11-03,122.0000,122.37,121.56,121.7300,892000,November,Friday,2017,BUD,-0.002213114754098328,5,11,0.0066633761105627035
39,47,2017-11-02,121.9000,121.95,120.62,120.9300,925365,November,Thursday,2017,BUD,-0.007957342083675134,4,11,0.01102636378709997
40,48,2017-11-01,122.4400,123.24,122.0,122.1400,1347567,November,Wednesday,2017,BUD,-0.0024501796798431655,3,11,0.010163934426229466
41,49,2017-10-31,122.1100,122.9,121.94,122.7800,1603364,October,Tuesday,2017,BUD,0.005486856113340445,2,10,0.007872724290634804
42,50,2017-10-30,120.0400,121.15,119.86,120.8100,1343531,October,Monday,2017,BUD,0.006414528490503132,1,10,0.010762556315701704
43,51,2017-10-27,120.4200,120.5,118.82,119.6900,2383255,October,Friday,2017,BUD,-0.006062115927586813,5,10,0.014139033832688159
44,52,2017-10-26,119.0900,120.45,118.71,120.4100,5686135,October,Thursday,2017,BUD,0.011084054076748619,4,10,0.014657568865302074
45,53,2017-10-25,122.9900,123.1,120.66,121.5600,3031314,October,Wednesday,2017,BUD,-0.011626961541588687,3,10,0.020222111718879478
46,54,2017-10-24,123.9200,124.48,123.45,124.0000,1855321,October,Tuesday,2017,BUD,0.0006455777921239371,2,10,0.008343458890238973
47,55,2017-10-23,124.8900,125.68,124.89,125.1000,1969967,October,Monday,2017,BUD,0.0016814797021378312,1,10,0.006325566498518747
48,56,2017-10-20,125.8500,126.11,125.28,125.4900,913745,October,Friday,2017,BUD,-0.0028605482717520814,5,10,0.006625159642401008
49,57,2017-10-19,125.2700,125.98,125.1,125.9400,769921,October,Thursday,2017,BUD,0.005348447353715987,4,10,0.007034372501998479
50,58,2017-10-18,125.9300,126.5,125.4,125.8000,1915405,October,Wednesday,2017,BUD,-0.00103231954260311,3,10,0.008771929824561358
51,59,2017-10-17,125.1900,126.13,125.08,126.0200,864948,October,Tuesday,2017,BUD,0.006629922517772972,2,10,0.008394627438439377
52,60,2017-10-16,125.3900,125.93,125.09,125.7200,1260341,October,Monday,2017,BUD,0.002631788818885065,1,10,0.006715165081141605
53,61,2017-10-13,124.7700,126.0,124.66,125.3600,1668675,October,Friday,2017,BUD,0.004728700809489488,5,10,0.010749237927161908
54,62,2017-10-12,123.3900,124.71,123.32,124.6200,1394447,October,Thursday,2017,BUD,0.009968392900559234,4,10,0.011271488809601044
55,63,2017-10-11,123.8800,124.46,123.79,124.1800,959846,October,Wednesday,2017,BUD,0.0024216984178237924,3,10,0.00541239195411574
56,64,2017-10-10,123.1600,124.3,123.09,124.1000,2079421,October,Tuesday,2017,BUD,0.0076323481649886145,2,10,0.009830205540661253
57,65,2017-10-09,122.7500,123.02,122.31,122.4000,1244853,October,Monday,2017,BUD,-0.002851323828920524,1,10,0.005804921919712156
58,66,2017-10-06,121.5700,122.07,120.97,121.6100,749483,October,Friday,2017,BUD,0.0003290285432261763,5,10,0.009093163594279526
59,67,2017-10-05,121.5900,122.59,121.55,122.5800,1565418,October,Thursday,2017,BUD,0.008142116950407063,4,10,0.008556149732620373
60,68,2017-10-04,120.1000,121.19,120.09,120.9500,2106112,October,Wednesday,2017,BUD,0.00707743547044137,3,10,0.009159796819052329
61,69,2017-10-03,118.9400,120.17,118.94,120.0800,964212,October,Tuesday,2017,BUD,0.009584664536741219,2,10,0.010341348579115554
62,70,2017-10-02,118.8800,119.02,118.31,118.9800,1462456,October,Monday,2017,BUD,0.0008411843876178376,1,10,0.006001183331924552
