Daily Change Average,Total Volume,Volatility
0.011040260433512698,11307224482,1.5040193146932024
0.013068764953418193,12910662920,1.565571608164372
0.015255490707346707,12705091026,1.6197646745508505
0.060970666445278696,12147639643,1.5651327653249307
0.04617597641576712,12780124203,1.4979169192334314
